frame,track_id,x1,y1,x2,y2
15775,135,494,272,531,328
15775,151,494,276,533,365
15775,165,507,282,554,366
15775,181,133,296,178,401
15775,183,106,297,146,410
15775,191,767,323,813,421
15775,197,827,300,876,474
15775,199,767,322,811,385
15776,22,713,314,748,380
15776,131,251,307,290,387
15776,135,494,272,531,328
15776,151,494,276,533,365
15776,165,507,282,554,366
15776,181,133,296,178,401
15776,183,106,297,146,410
15776,189,794,310,875,469
15776,191,767,323,814,421
15776,199,767,322,811,385
15777,22,712,314,748,380
15777,131,251,307,290,387
15777,135,494,272,531,328
15777,151,494,276,533,365
15777,165,507,282,554,366
15777,181,133,296,178,402
15777,183,105,297,147,410
15777,189,802,310,887,470
15777,191,766,323,813,420
15778,22,712,314,749,380
15778,131,251,307,290,387
15778,135,494,272,531,328
15778,151,494,276,532,365
15778,165,507,282,554,366
15778,181,133,296,178,402
15778,183,105,297,147,410
15778,189,808,309,897,471
15778,191,766,322,813,420
15779,22,712,314,749,380
15779,131,251,307,290,387
15779,135,494,272,531,329
15779,151,494,276,532,364
15779,165,507,282,554,366
15779,181,133,296,178,402
15779,183,104,297,147,410
15779,189,814,310,905,472
15779,191,765,322,812,420
15780,22,712,314,749,380
15780,131,251,307,289,387
15780,135,494,272,531,329
15780,151,494,276,532,364
15780,165,507,282,554,366
15780,181,133,296,178,402
15780,183,104,297,147,410
15780,189,820,310,913,473
15780,191,765,322,812,420
15781,22,712,314,749,380
15781,131,250,307,289,387
15781,135,494,272,531,329
15781,151,494,276,531,364
15781,165,507,282,554,366
15781,181,133,296,178,402
15781,183,103,297,147,410
15781,189,827,310,920,474
15781,191,764,322,811,420
15782,22,712,314,749,380
15782,131,250,307,289,387
15782,135,494,272,531,329
15782,151,494,275,531,364
15782,165,507,282,554,366
15782,181,132,295,178,402
15782,183,103,297,147,410
15782,189,841,311,925,475
15782,191,764,322,811,420
15783,22,712,314,749,380
15783,131,250,307,289,387
15783,135,494,272,531,329
15783,151,494,275,531,364
15783,165,507,282,554,366
15783,181,132,295,178,402
15783,183,103,296,147,410
15783,189,853,310,930,476
15783,191,763,322,811,420
15784,22,712,314,749,380
15784,131,250,307,289,387
15784,135,494,272,531,329
15784,151,494,275,531,364
15784,165,507,282,554,366
15784,181,132,295,178,402
15784,183,103,296,147,410
15784,189,865,310,934,476
15784,191,763,322,810,420
15785,22,712,314,749,380
15785,131,250,307,289,387
15785,135,494,272,531,329
15785,151,494,275,531,364
15785,165,507,282,554,366
15785,181,132,295,178,402
15785,183,102,296,147,410
15785,189,874,309,939,477
15785,191,763,322,810,420
15786,22,712,314,749,380
15786,131,250,307,289,388
15786,135,494,272,531,328
15786,151,494,275,531,364
15786,165,507,282,554,366
15786,181,132,295,178,402
15786,183,102,296,147,410
15786,189,882,309,944,477
15786,191,763,322,810,420
15787,22,712,314,749,380
15787,131,249,307,289,388
15787,135,494,272,532,328
15787,151,494,275,531,364
15787,165,507,282,554,366
15787,181,132,295,178,402
15787,183,102,296,147,410
15787,189,889,308,952,477
15787,191,763,322,810,420
15788,22,712,314,749,380
15788,131,249,307,289,388
15788,135,494,272,532,328
15788,151,494,275,531,364
15788,165,507,282,554,366
15788,181,132,295,178,402
15788,183,102,296,147,410
15788,189,895,308,961,478
15788,191,762,322,809,420
15789,22,712,314,749,380
15789,131,249,307,289,388
15789,135,494,272,532,328
15789,151,494,275,531,364
15789,165,506,282,554,366
15789,181,132,295,179,402
15789,183,102,296,147,410
15789,189,900,308,970,478
15789,191,762,322,809,420
15790,22,712,314,749,380
15790,131,248,307,289,388
15790,135,494,272,532,328
15790,151,493,275,531,363
15790,165,506,282,554,366
15790,181,131,295,179,402
15790,183,102,296,147,410
15790,189,904,308,980,478
15790,191,762,322,809,420
15791,22,712,314,749,380
15791,131,247,307,289,388
15791,135,494,272,532,328
15791,151,493,274,531,363
15791,165,506,282,554,366
15791,181,131,294,179,402
15791,183,102,296,147,410
15791,189,907,308,989,478
15791,191,762,322,809,420
15792,22,712,314,749,380
15792,131,247,307,289,388
15792,135,494,272,532,328
15792,151,493,274,531,363
15792,165,506,282,554,366
15792,181,131,294,179,402
15792,183,102,296,147,410
15792,189,912,309,997,478
15792,191,762,322,809,420
15793,22,712,314,749,380
15793,131,247,307,289,388
15793,135,494,272,532,328
15793,151,493,274,531,363
15793,165,505,282,554,366
15793,181,131,294,179,402
15793,183,102,296,148,410
15793,189,917,309,1005,477
15793,191,762,322,809,420
15794,22,711,314,749,380
15794,131,247,307,289,388
15794,135,494,272,532,328
15794,151,493,274,531,363
15794,165,505,282,554,366
15794,181,131,294,179,402
15794,183,102,296,148,410
15794,189,928,308,1011,477
15794,191,762,322,809,420
15795,22,711,314,749,380
15795,131,247,307,289,388
15795,135,494,272,532,328
15795,151,493,274,531,363
15795,165,505,282,554,366
15795,181,131,294,179,402
15795,183,102,296,147,410
15795,189,938,308,1017,476
15795,191,762,322,809,420
15796,22,711,314,749,380
15796,131,247,307,289,388
15796,135,494,272,532,328
15796,151,493,274,531,363
15796,165,505,282,554,366
15796,181,131,294,179,402
15796,183,102,296,148,410
15796,189,948,308,1021,475
15796,191,762,322,809,420
15797,22,711,314,749,380
15797,131,247,307,289,388
15797,135,494,272,532,328
15797,151,493,274,531,363
15797,165,505,282,554,366
15797,181,131,294,179,402
15797,183,102,296,148,410
15797,189,957,307,1024,474
15797,191,762,322,809,420
15798,22,711,314,749,380
15798,131,247,307,289,388
15798,135,494,272,532,328
15798,151,493,274,531,363
15798,165,505,282,554,366
15798,181,130,294,179,402
15798,183,102,296,148,410
15798,189,964,306,1028,474
15798,191,762,322,809,420
15799,22,711,314,749,380
15799,131,247,307,289,388
15799,135,494,272,532,328
15799,151,493,274,531,363
15799,165,505,282,554,366
15799,181,130,294,179,402
15799,183,102,296,148,410
15799,189,970,305,1034,473
15799,191,762,322,809,420
15800,22,711,314,749,380
15800,131,246,307,289,388
15800,135,494,272,532,328
15800,151,493,274,531,363
15800,165,505,282,554,366
15800,181,130,294,179,402
15800,183,102,296,148,410
15800,189,975,305,1041,473
15800,191,762,322,809,420
15801,22,711,314,749,380
15801,131,246,307,289,388
15801,135,494,272,532,328
15801,151,493,274,531,363
15801,165,505,282,554,366
15801,181,130,294,179,402
15801,183,102,296,148,410
15801,189,979,305,1048,472
15801,191,762,322,809,420
15802,22,711,314,749,380
15802,131,246,307,289,388
15802,135,494,272,531,330
15802,165,505,282,554,366
15802,181,130,294,179,402
15802,183,102,296,148,410
15802,189,983,305,1054,472
15802,191,762,322,809,420
15803,22,711,314,749,380
15803,131,246,307,289,388
15803,135,494,272,531,330
15803,151,493,274,531,364
15803,165,506,282,554,366
15803,181,130,294,179,402
15803,183,102,296,148,410
15803,189,985,305,1059,471
15803,191,762,322,809,420
15804,22,711,314,749,380
15804,131,246,307,289,388
15804,135,494,272,531,332
15804,165,506,282,554,366
15804,181,130,294,179,402
15804,183,102,296,148,410
15804,189,989,305,1063,470
15804,191,762,322,809,420
15805,22,711,314,749,380
15805,131,246,307,289,388
15805,135,494,272,531,333
15805,165,506,282,554,366
15805,181,130,294,179,402
15805,183,102,296,148,410
15805,189,994,305,1066,469
15805,191,762,322,809,420
15806,22,711,314,749,380
15806,131,247,307,289,388
15806,135,494,273,531,334
15806,165,506,282,554,366
15806,181,130,294,179,402
15806,183,102,296,148,410
15806,189,999,305,1069,467
15806,191,762,322,809,420
15807,22,711,314,749,380
15807,131,247,307,289,388
15807,135,494,272,531,334
15807,151,493,274,531,364
15807,165,506,282,554,366
15807,181,130,294,179,402
15807,183,102,296,148,410
15807,189,1005,304,1071,466
15807,191,762,322,809,420
15808,22,711,314,749,380
15808,131,247,307,289,388
15808,135,494,273,531,335
15808,165,506,282,554,366
15808,181,130,294,179,402
15808,183,102,296,148,410
15808,189,1011,303,1074,464
15808,191,762,322,809,420
15809,22,711,315,749,380
15809,131,247,307,289,388
15809,135,494,273,531,335
15809,165,506,282,554,366
15809,181,130,294,179,402
15809,183,102,296,148,410
15809,189,1016,302,1077,463
15809,191,762,322,809,420
15810,22,711,315,749,380
15810,131,247,307,289,387
15810,135,494,273,531,336
15810,165,506,282,554,366
15810,181,130,294,179,402
15810,183,102,296,148,410
15810,189,1020,301,1080,462
15810,191,762,322,809,420
15811,22,711,315,749,380
15811,131,247,307,289,387
15811,135,494,273,531,337
15811,165,506,282,554,366
15811,181,130,294,179,402
15811,183,102,296,148,410
15811,189,1023,300,1085,461
15811,191,762,322,809,420
15812,22,711,315,749,380
15812,131,247,307,289,387
15812,135,494,273,531,336
15812,151,494,274,531,364
15812,165,506,282,554,366
15812,181,130,294,179,402
15812,183,102,296,148,410
15812,189,1026,300,1089,460
15812,191,762,322,809,420
15813,22,711,315,749,380
15813,131,247,307,289,387
15813,135,494,273,531,335
15813,151,494,274,531,364
15813,165,506,282,554,366
15813,181,130,294,179,402
15813,183,102,296,148,410
15813,189,1028,299,1093,460
15813,191,762,322,809,420
15814,22,711,315,749,381
15814,131,248,307,290,387
15814,135,494,273,531,334
15814,151,494,274,531,364
15814,165,506,282,554,366
15814,181,130,294,179,402
15814,183,101,296,148,410
15814,189,1031,299,1097,459
15814,191,762,322,809,420
15815,22,710,315,749,381
15815,131,248,307,290,387
15815,135,494,272,531,333
15815,151,494,274,531,364
15815,165,506,282,554,366
15815,181,130,294,179,402
15815,183,101,296,147,410
15815,189,1033,298,1099,458
15815,191,762,322,809,420
15816,22,710,315,749,381
15816,131,249,307,290,387
15816,135,494,272,531,332
15816,151,494,274,531,364
15816,165,506,282,554,366
15816,181,130,294,179,402
15816,183,101,296,147,410
15816,189,1035,298,1102,455
15816,191,762,322,809,420
15817,22,710,315,749,381
15817,131,249,307,290,387
15817,135,494,272,531,331
15817,151,494,274,531,364
15817,165,506,282,554,366
15817,181,130,294,179,402
15817,183,101,296,147,410
15817,189,1038,297,1104,452
15817,191,762,322,809,420
15818,22,710,315,749,381
15818,131,250,307,291,387
15818,135,494,272,531,331
15818,151,494,274,531,364
15818,165,506,282,554,366
15818,181,130,294,179,402
15818,183,101,296,147,410
15818,189,1041,297,1105,449
15818,191,762,322,809,420
15819,22,710,315,749,381
15819,131,250,307,291,387
15819,135,494,272,531,330
15819,151,494,274,531,364
15819,165,506,282,554,366
15819,181,130,294,179,402
15819,183,101,296,147,410
15819,189,1044,296,1106,446
15819,191,762,322,809,420
15820,22,710,315,749,382
15820,131,250,307,291,387
15820,135,494,272,531,330
15820,151,494,274,531,364
15820,165,506,282,554,366
15820,181,130,294,179,402
15820,183,101,296,147,410
15820,189,1047,295,1106,444
15820,191,762,322,809,420
15821,22,710,315,749,382
15821,131,251,307,290,387
15821,135,494,272,531,329
15821,151,494,274,531,364
15821,165,506,282,554,366
15821,181,130,294,179,402
15821,183,101,296,147,410
15821,189,1050,293,1107,442
15821,191,762,322,809,420
15822,22,710,315,749,382
15822,131,251,307,290,387
15822,135,494,272,531,329
15822,151,493,274,531,364
15822,165,506,282,554,366
15822,181,130,294,179,402
15822,183,101,296,147,410
15822,189,1053,292,1107,440
15822,191,762,322,809,420
15823,22,710,315,749,382
15823,131,251,307,290,387
15823,135,494,272,531,328
15823,151,493,274,531,364
15823,165,506,282,554,366
15823,181,130,294,179,402
15823,183,101,296,147,410
15823,189,1054,291,1107,439
15823,191,762,322,809,420
15824,22,710,315,749,382
15824,131,251,307,290,387
15824,135,494,272,531,328
15824,151,493,275,531,364
15824,165,506,282,554,366
15824,181,130,294,179,402
15824,183,101,296,147,410
15824,189,1056,290,1108,438
15824,191,762,322,809,420
15825,22,710,315,749,382
15825,131,251,307,290,387
15825,135,494,272,531,328
15825,151,493,275,531,364
15825,165,506,282,554,366
15825,181,130,294,179,402
15825,183,101,296,147,410
15825,189,1057,289,1108,437
15825,191,762,322,809,420
15826,22,710,315,749,382
15826,131,251,307,290,387
15826,135,494,272,531,328
15826,151,493,275,531,364
15826,165,506,282,554,366
15826,181,131,294,179,402
15826,183,101,296,147,410
15826,189,1058,288,1108,436
15826,191,762,321,809,420
15827,22,710,315,749,382
15827,131,251,307,290,387
15827,135,494,272,531,328
15827,151,493,275,531,364
15827,165,506,282,554,366
15827,181,131,294,179,402
15827,183,101,296,147,410
15827,189,1059,288,1109,435
15827,191,762,321,809,420
15828,22,710,315,749,382
15828,131,252,307,290,387
15828,135,494,272,531,328
15828,151,493,275,531,364
15828,165,506,282,554,366
15828,181,131,294,179,402
15828,183,101,296,147,410
15828,189,1060,287,1109,434
15828,191,762,322,809,420
15829,22,710,315,749,382
15829,131,252,307,290,387
15829,135,494,272,531,327
15829,151,493,275,531,364
15829,165,506,282,554,366
15829,181,131,294,179,402
15829,183,100,296,147,410
15829,189,1060,287,1109,433
15829,191,762,322,809,420
15830,22,710,315,749,382
15830,131,252,307,289,387
15830,135,494,272,531,327
15830,151,493,275,531,364
15830,165,506,282,554,366
15830,181,131,294,179,402
15830,183,100,296,147,410
15830,189,1061,287,1109,432
15830,191,762,322,809,420
15831,22,710,315,749,382
15831,131,252,307,289,387
15831,135,494,272,531,327
15831,151,493,275,531,364
15831,165,506,282,554,366
15831,181,131,294,179,402
15831,183,100,296,147,410
15831,189,1062,287,1109,429
15831,191,762,322,809,420
15832,22,710,315,749,382
15832,131,252,307,289,387
15832,135,494,272,532,327
15832,151,493,275,531,364
15832,165,505,282,554,366
15832,181,131,294,179,402
15832,183,100,296,147,410
15832,189,1062,287,1109,425
15832,191,762,322,809,420
15833,22,710,315,749,382
15833,131,252,307,289,387
15833,135,494,272,532,327
15833,151,493,275,531,364
15833,165,505,282,554,366
15833,181,131,294,179,402
15833,183,100,296,147,410
15833,189,1062,287,1108,423
15833,191,763,322,809,420
15834,22,710,315,749,382
15834,131,252,307,289,387
15834,135,494,272,532,327
15834,151,493,274,531,364
15834,165,505,282,554,366
15834,181,131,294,179,402
15834,183,100,296,147,410
15834,189,1062,287,1107,421
15834,191,763,322,809,420
15835,22,710,315,749,382
15835,131,252,307,289,387
15835,135,494,272,532,327
15835,151,493,274,531,364
15835,165,505,282,554,366
15835,181,131,294,179,402
15835,183,100,296,147,410
15835,189,1062,286,1107,419
15835,191,763,322,809,420
15836,22,710,315,749,382
15836,131,252,307,289,387
15836,135,494,272,532,327
15836,151,493,274,531,364
15836,165,505,282,554,366
15836,181,131,294,179,402
15836,183,100,296,147,410
15836,189,1062,285,1106,417
15836,191,763,322,809,420
15837,22,710,315,749,382
15837,131,252,307,289,387
15837,135,494,272,532,327
15837,151,493,274,531,364
15837,165,505,282,554,366
15837,181,131,294,179,402
15837,183,100,296,147,410
15837,189,1061,284,1106,415
15837,191,763,322,809,420
15838,22,710,315,749,382
15838,131,252,307,289,387
15838,135,494,272,532,327
15838,151,493,274,531,364
15838,165,505,282,554,366
15838,181,131,294,179,402
15838,183,100,296,147,410
15838,189,1061,283,1106,414
15838,191,763,322,809,420
15839,22,710,315,749,382
15839,131,252,307,289,387
15839,135,494,272,532,327
15839,151,493,274,531,364
15839,165,505,282,554,366
15839,181,131,294,179,402
15839,183,100,296,147,410
15839,189,1061,283,1106,413
15839,191,763,322,809,420
15840,22,710,314,749,382
15840,131,251,307,289,387
15840,135,494,272,532,327
15840,151,493,275,531,364
15840,165,505,282,554,366
15840,181,131,294,179,402
15840,183,100,296,147,410
15840,189,1060,282,1106,413
15840,191,763,322,809,420
15841,22,710,314,749,382
15841,131,251,307,289,387
15841,135,494,272,532,327
15841,151,493,275,531,364
15841,165,505,282,554,366
15841,181,131,294,179,402
15841,183,100,296,147,410
15841,189,1060,281,1106,412
15841,191,763,322,809,420
15842,22,710,314,749,384
15842,131,251,307,289,387
15842,135,494,272,532,327
15842,151,493,275,531,364
15842,165,505,282,554,366
15842,181,131,294,179,402
15842,183,100,296,147,410
15842,189,1059,280,1106,412
15842,191,763,322,809,420
15843,22,710,314,749,383
15843,131,251,307,289,386
15843,135,494,272,532,327
15843,151,493,275,531,364
15843,165,505,282,554,366
15843,181,131,294,179,402
15843,183,100,296,147,410
15843,189,1059,279,1105,411
15843,191,763,322,809,420
15844,22,710,314,749,383
15844,131,251,307,289,386
15844,135,494,272,532,327
15844,151,493,275,531,364
15844,165,505,282,554,366
15844,181,131,294,179,402
15844,183,100,296,147,410
15844,189,1059,279,1106,411
15844,191,763,322,809,420
15845,22,710,314,749,383
15845,131,251,307,289,386
15845,135,494,272,532,327
15845,151,493,275,531,364
15845,165,505,282,554,366
15845,181,131,294,179,402
15845,183,100,296,147,410
15845,189,1058,278,1107,410
15845,191,763,322,809,420
15846,22,710,314,749,385
15846,131,251,307,289,386
15846,135,494,272,532,327
15846,151,493,275,531,364
15846,165,505,282,554,366
15846,181,131,294,179,402
15846,183,100,296,147,410
15846,189,1058,277,1106,410
15846,191,763,322,809,420
15847,22,710,314,749,387
15847,131,251,307,289,386
15847,135,494,272,532,327
15847,151,493,275,531,364
15847,165,505,282,554,366
15847,181,131,294,179,402
15847,183,100,296,147,410
15847,189,1057,277,1105,410
15847,191,763,322,809,420
15848,22,710,314,749,389
15848,131,251,307,290,386
15848,135,494,272,532,327
15848,151,493,275,531,364
15848,165,505,282,554,366
15848,181,131,295,179,402
15848,183,100,296,147,410
15848,189,1057,277,1105,410
15848,191,763,322,809,420
15849,22,710,314,749,391
15849,131,251,307,290,387
15849,135,495,272,532,327
15849,151,494,274,531,362
15849,165,505,282,554,366
15849,181,131,294,179,402
15849,183,100,296,147,410
15849,189,1057,277,1105,410
15849,191,763,322,809,420
15849,200,502,273,531,306
15850,22,709,314,749,392
15850,131,251,307,291,387
15850,135,496,272,532,327
15850,151,494,274,531,361
15850,165,506,282,554,366
15850,181,131,294,179,402
15850,183,100,296,147,410
15850,189,1056,277,1105,410
15850,191,763,322,809,420
15850,200,502,273,531,306
15851,22,709,314,749,393
15851,131,251,307,291,387
15851,135,496,272,532,326
15851,151,494,274,531,360
15851,165,506,282,554,366
15851,181,131,294,179,402
15851,183,101,296,147,410
15851,189,1056,277,1106,409
15851,191,763,322,809,420
15851,200,502,273,531,306
15852,22,709,314,749,394
15852,131,251,307,291,387
15852,135,497,272,532,326
15852,151,494,274,531,359
15852,165,506,282,554,366
15852,181,131,294,179,402
15852,183,101,296,147,410
15852,189,1056,278,1107,409
15852,191,763,322,809,420
15852,200,502,273,531,307
15853,22,709,314,749,395
15853,131,251,307,292,387
15853,135,497,272,531,326
15853,151,494,274,531,358
15853,165,507,283,554,366
15853,181,131,294,179,402
15853,183,101,296,147,410
15853,189,1056,278,1109,409
15853,191,763,322,809,420
15853,200,502,273,531,307
15854,22,709,314,749,396
15854,131,251,307,292,387
15854,135,497,272,531,326
15854,151,494,273,531,358
15854,165,507,283,554,366
15854,181,131,294,178,402
15854,183,102,296,147,410
15854,189,1056,279,1111,409
15854,191,763,322,809,420
15854,200,502,273,531,307
15855,22,709,314,749,396
15855,131,251,307,292,387
15855,135,498,272,531,326
15855,151,494,273,531,357
15855,165,507,283,554,366
15855,181,131,294,178,402
15855,183,102,296,147,410
15855,189,1057,279,1113,408
15855,191,763,322,809,420
15855,200,502,273,531,306
15856,22,709,314,749,397
15856,131,251,307,292,387
15856,135,498,272,531,326
15856,151,494,273,531,357
15856,165,507,283,554,366
15856,181,131,294,178,402
15856,183,102,296,147,410
15856,191,763,322,809,420
15856,200,502,273,531,307
15857,22,709,314,749,397
15857,131,251,307,292,387
15857,135,498,272,531,326
15857,151,494,273,531,357
15857,165,508,283,554,366
15857,181,131,294,178,401
15857,183,102,296,147,410
15857,191,763,322,809,420
15857,200,502,273,531,307
15858,22,709,314,749,397
15858,131,251,307,292,387
15858,135,498,272,531,326
15858,151,495,273,531,358
15858,165,508,283,554,366
15858,181,131,294,178,401
15858,183,102,296,147,410
15858,191,763,322,809,420
15858,200,502,273,531,306
15859,22,709,313,749,395
15859,131,251,307,291,387
15859,135,498,272,531,327
15859,151,495,273,531,358
15859,165,508,283,554,366
15859,181,131,294,178,401
15859,183,102,296,147,410
15859,191,763,322,809,420
15859,200,502,273,531,307
15860,22,709,313,749,392
15860,131,251,307,291,388
15860,135,498,272,531,327
15860,151,495,273,531,358
15860,165,508,283,554,366
15860,181,131,294,178,401
15860,183,103,296,147,410
15860,191,763,322,809,420
15860,200,502,273,531,307
15861,22,709,313,749,393
15861,131,251,307,291,388
15861,135,497,272,531,327
15861,151,495,273,531,358
15861,165,508,283,554,366
15861,181,131,294,178,401
15861,183,103,296,147,410
15861,191,763,322,809,420
15861,200,502,273,531,307
15862,22,709,313,749,393
15862,131,251,307,291,388
15862,135,497,272,531,327
15862,151,495,273,531,359
15862,165,508,283,554,366
15862,181,130,294,178,401
15862,183,103,296,147,410
15862,191,763,322,809,420
15862,200,502,273,531,307
15863,22,709,313,749,394
15863,131,251,307,291,388
15863,135,497,272,531,327
15863,151,495,273,531,359
15863,165,508,283,554,366
15863,181,130,294,178,401
15863,183,103,296,147,410
15863,191,763,322,809,420
15863,200,502,273,531,307
15864,22,708,312,749,394
15864,131,251,307,291,388
15864,135,497,272,531,327
15864,151,495,273,531,359
15864,165,508,283,554,366
15864,181,130,294,178,401
15864,183,103,296,147,410
15864,191,763,322,809,420
15864,200,502,273,531,307
15865,22,708,312,749,394
15865,131,251,307,291,388
15865,135,497,272,531,327
15865,151,495,273,531,360
15865,165,508,283,554,366
15865,181,130,294,178,401
15865,183,103,296,147,410
15865,191,763,322,809,420
15865,200,502,273,531,307
15866,22,708,312,749,395
15866,131,251,307,291,388
15866,135,497,272,531,327
15866,151,495,273,531,360
15866,165,508,283,554,366
15866,181,130,294,178,401
15866,183,102,296,147,410
15866,191,763,322,809,420
15866,200,502,273,531,307
15867,22,708,312,749,395
15867,131,251,307,291,388
15867,135,496,272,531,327
15867,151,495,273,531,360
15867,165,508,283,554,366
15867,181,130,294,179,401
15867,183,102,296,147,410
15867,191,763,322,809,420
15867,200,502,273,531,307
15868,22,708,312,749,396
15868,131,251,307,291,388
15868,135,496,272,531,327
15868,151,495,273,531,361
15868,165,508,283,554,366
15868,181,130,294,179,401
15868,183,102,296,147,410
15868,191,763,321,809,420
15868,200,502,273,531,307
15869,22,708,312,749,396
15869,131,251,307,291,388
15869,135,496,272,531,327
15869,151,495,273,531,359
15869,165,508,283,554,366
15869,181,130,294,179,401
15869,183,102,296,147,410
15869,191,763,321,809,420
15869,200,502,273,531,307
15870,22,708,312,749,396
15870,131,251,307,291,388
15870,135,497,272,531,327
15870,151,495,273,531,358
15870,165,508,283,554,366
15870,181,130,294,179,401
15870,183,102,296,147,410
15870,191,763,321,809,420
15870,200,502,273,531,307
15871,22,708,312,749,396
15871,131,251,307,291,388
15871,135,497,272,531,327
15871,151,495,273,531,358
15871,165,508,283,554,366
15871,181,130,294,179,401
15871,183,102,296,147,410
15871,191,763,321,809,420
15871,200,502,273,531,307
15872,22,708,312,749,396
15872,131,251,307,291,388
15872,135,497,272,531,327
15872,151,495,273,531,357
15872,165,507,283,554,366
15872,181,130,294,179,401
15872,183,102,296,147,410
15872,191,763,321,809,420
15872,200,502,273,531,308
15873,22,707,312,749,396
15873,131,251,307,292,388
15873,135,497,272,531,327
15873,151,495,273,531,357
15873,165,507,283,554,366
15873,181,130,294,179,401
15873,183,102,296,147,410
15873,191,763,321,809,420
15873,200,502,273,531,308
15874,22,707,312,749,397
15874,131,251,307,292,388
15874,135,498,272,531,327
15874,151,495,273,531,357
15874,165,507,283,554,366
15874,181,130,294,179,401
15874,183,102,296,147,410
15874,191,762,321,809,420
15874,200,502,273,531,308
15875,22,707,312,749,397
15875,131,251,307,292,388
15875,135,497,272,531,327
15875,151,495,273,531,357
15875,165,507,283,554,366
15875,181,130,294,179,401
15875,183,101,296,147,410
15875,191,762,321,809,420
15875,200,502,273,531,309
15876,22,706,312,749,397
15876,131,251,307,292,388
15876,135,497,272,531,327
15876,151,495,273,531,357
15876,165,507,282,554,366
15876,181,130,294,179,401
15876,183,101,296,147,410
15876,191,762,321,809,420
15876,200,502,273,530,309
15877,22,706,312,749,397
15877,131,252,307,293,388
15877,135,497,272,531,327
15877,151,495,273,531,357
15877,165,507,282,554,366
15877,181,130,294,179,401
15877,183,102,296,147,410
15877,191,762,321,809,420
15877,200,502,273,530,309
15878,22,706,312,749,397
15878,131,252,307,293,388
15878,135,497,272,531,327
15878,151,495,273,531,358
15878,165,507,282,554,366
15878,181,130,294,179,401
15878,183,102,296,147,410
15878,191,762,321,809,420
15878,200,502,273,530,309
15879,22,706,312,749,396
15879,131,252,307,293,388
15879,135,497,272,531,327
15879,151,495,273,531,358
15879,165,507,282,555,366
15879,181,130,294,179,401
15879,183,102,296,147,410
15879,191,762,321,809,420
15879,200,502,273,530,309
15880,22,706,312,749,396
15880,131,252,307,293,388
15880,135,498,272,531,327
15880,151,495,273,531,358
15880,165,507,282,554,366
15880,181,130,294,179,401
15880,183,102,296,147,410
15880,191,762,321,809,420
15881,22,706,312,749,396
15881,131,252,307,294,388
15881,135,498,272,531,327
15881,151,495,273,531,357
15881,165,507,282,554,366
15881,181,131,294,179,401
15881,183,102,296,147,410
15881,191,762,321,809,420
15882,22,706,312,749,396
15882,131,252,307,294,388
15882,135,498,272,531,326
15882,151,495,273,531,357
15882,165,507,282,554,366
15882,181,131,294,179,401
15882,183,102,296,147,410
15882,191,763,321,809,420
15883,22,706,312,749,396
15883,131,252,307,294,388
15883,135,498,272,531,326
15883,151,495,273,531,357
15883,165,507,282,554,366
15883,181,131,294,179,401
15883,183,102,296,147,410
15883,191,763,321,809,420
15884,22,706,312,749,393
15884,131,252,307,294,388
15884,135,499,272,531,326
15884,151,495,273,531,356
15884,165,507,282,554,366
15884,181,131,294,179,401
15884,183,102,296,147,410
15884,191,763,321,809,420
15885,22,706,312,749,391
15885,131,252,307,294,388
15885,135,498,272,531,326
15885,151,495,273,531,357
15885,165,506,282,554,366
15885,181,131,294,179,401
15885,183,101,296,147,410
15885,191,763,321,808,420
15885,200,501,273,530,311
15886,22,706,312,749,389
15886,131,252,307,294,388
15886,135,498,272,531,327
15886,151,495,273,531,357
15886,165,505,282,554,366
15886,181,131,294,179,401
15886,183,101,296,147,410
15886,191,763,321,808,420
15886,200,501,273,530,311
15887,22,706,312,749,387
15887,131,252,307,294,388
15887,135,498,272,531,327
15887,151,495,273,531,358
15887,165,505,282,554,366
15887,181,131,294,179,401
15887,183,101,296,147,410
15887,191,763,321,808,420
15887,200,501,273,530,311
15888,22,706,312,749,385
15888,131,252,307,294,388
15888,135,497,272,531,327
15888,151,495,273,531,358
15888,165,505,282,554,366
15888,181,131,294,179,401
15888,183,101,296,147,410
15888,191,763,321,808,419
15889,22,706,312,749,384
15889,131,252,307,294,388
15889,135,497,272,531,327
15889,151,495,273,531,359
15889,165,504,282,554,366
15889,181,131,294,179,401
15889,183,101,296,147,410
15889,191,763,321,808,419
15890,22,706,312,749,385
15890,131,252,307,294,388
15890,135,497,272,531,327
15890,151,495,273,531,359
15890,165,504,282,554,366
15890,181,131,294,179,401
15890,183,101,296,147,410
15890,191,763,321,808,419
15891,22,706,312,749,383
15891,131,252,307,294,388
15891,135,497,272,531,327
15891,151,495,273,531,359
15891,165,504,282,554,366
15891,181,131,294,179,401
15891,183,101,296,147,410
15891,191,763,321,808,419
15892,22,706,312,749,382
15892,131,252,307,294,388
15892,135,497,272,531,327
15892,151,495,273,531,359
15892,165,504,282,554,366
15892,181,131,294,179,401
15892,183,101,296,147,410
15892,191,763,321,808,419
15893,22,706,312,749,381
15893,131,252,307,294,388
15893,135,496,272,531,327
15893,151,495,273,531,360
15893,165,504,282,554,366
15893,181,131,294,179,401
15893,183,101,296,147,410
15893,191,763,320,808,419
15894,22,706,312,749,380
15894,131,252,307,294,388
15894,135,496,272,531,327
15894,151,495,272,531,360
15894,165,504,282,554,366
15894,181,131,294,179,401
15894,183,101,296,147,410
